genre,Like,stemming_data,Score,Sentiment
komedi,@RizkyGusna,lebih ekspektasiku aspek puas banget love abang laenku,2,Positif
komedi,@jejejehuda6511,pecah akak gue pas scene kejar hantu jegel gantung gue akak asli,0,Netral
komedi,@FatkillaAgent,the next warung kopi dki,-1,Negatif
komedi,@irwanbayuensar9610,garagara waris gue menang sesegukan tonton,-1,Negatif
komedi,@sambas1376,lucu habis,0,Netral
komedi,@PurpleCupcakeCh,film bikin penuh bioskop nihsiap nontonlah,0,Netral
komedi,@close2mrtj,tonton semalem duga gue bagus banget banget banget suka gue pokonyaa,2,Positif
komedi,@hahazrina789,wkwkwkk tonton tonton film ikut ketawaketawa nginget adegan ketua ketawa habis selesai tonton,-4,Negatif
komedi,@imaderiskipangestangu4736,film imajinari bagus,0,Netral
komedi,@greenyellow3373,bikin ketawa akak menang baguuussssss,1,Positif
komedi,@rdwisani34,bahagia banget gue tonton ringan kocak sih komedi maksa akak pas mindahin mayat bau kopi mati asam lambung arie kiting oh gerd,-2,Negatif
komedi,@muhamadpandupratama9905,cuman pas oki menang tuh kayak okii gua cuman pas akting drama sedih sih keren okii,-2,Negatif
komedi,@lahirbulanjuni,tonton penuh banget bioskop keren,0,Netral
komedi,@satilas8461,pertamanonton lumayan rame penuh tonton bewwww jamke rebut kursi antri penuh standing aplause oky akting benar ok acho makinkesini ok sutradara,0,Netral
komedi,@iiosomnia,gila produk placementnya gila enak jidat pasuk produk placement bikin ketawa,3,Positif
komedi,@familiproject9787,suka cerita solid baik back sound ya detail banget pas adegan komedi ya fresh kayak main comica lucu sih tebak mindset comica lucu setting latar film ya pasar malam kayak angle ya asa explore dagang makan main overall ya baguuuslah wajib tonton,2,Positif
komedi,@janari3482,otw tonton kemarin tonton habis kereta darah full sisa kursi,-4,Negatif
komedi,@nanna310,numpang komen skip tunggu libur biar tonton biar kena spoiler hahah,-1,Negatif
komedi,@nitanf8849,nikmat konten bangga banget,3,Positif
komedi,@suekim3121,tonton reviu abang selesai tonton asli lucu banget seru lebih ekspektasi aslk,1,Positif
komedi,@ludibachtiar8772,film set up and punchline dialog rapat kocak obat bioskop pengin kekeh,-2,Negatif
komedi,@femefendiarrizal6263,pengin lihat happy ending sih cukuuup banget keren,3,Positif
komedi,@amalia9050,hibur film part horor benar seram bikin sesal tonton,-3,Negatif
komedi,@erickrahman8117,ketawa air mata pas awal tonton despicable me,-1,Negatif
komedi,@imamagusfaizal6624,kelar tonton overall abang oki the best,0,Netral
komedi,@achmadfaisol7120,tonton benar pecah sih gerrr parah,-2,Negatif
komedi,@sahabatyorofun6552,lucu banget aseli haha,1,Positif
komedi,@madamjidi,telat bangetbaru tonton inipaling akak pas adegan antem ustad vs pendeta,-3,Negatif
komedi,@arisanti7694,alhamdulillah ya allah an dapat cine crib nih film kelar tonton jam bioskop buka alhamdulillah full sayang ba lepas ketawa takut ganggu tonton suara ketawa ku ba ketawa lihat layar bioskop gerr ya kompor gass banget menang rasa ts studio hahahaha tunggu ya,6,Positif
komedi,@mwniccc,nikmat film komedi puassss banget nih film,3,Positif
komedi,@nyt..15,tiup tiup anjr akak banget,-1,Negatif
komedi,@blushortydanny1274,kelar tonton happy kocak parah,-1,Negatif
komedi,@IShofyan,jadi spinoff series karakter peranin sadana agung tuh jadi tokoh utama epic banget karakter wkwkwkw,1,Positif
komedi,@mirvang,calon laku banget oke tonton,1,Positif
komedi,@keeyy__18,gas bioskop film seexcited bangkai ya lihat review ya gue cekikik fix menang bengek akak kocak sih bioskop tungguuu ya tonton,0,Netral
komedi,@RikoAnjas,tonton kemarin pecah sih,-1,Negatif
komedi,@evlarette,tonton film asa kayak tonton special show standup comedy,-1,Negatif
komedi,@BramantyoHD,auto tonton,-1,Negatif
komedi,@Junimanyunn,gue sakit perut capeeeee sakingg ketawa mulu pokok scene benar rentet banget kocak benar capeee banget scene legend jegel turun anjir banget scene legend kocak rumah ketawa,4,Positif
komedi,@azaleamarindrapatrissia4311,film konsisten judul laenn wkwk sedap banget laahhh,3,Positif
komedi,@dolanbae9578,malam full studio jam,-1,Negatif
komedi,@fivebagsforlife7479,kesini tonton gara lihat review lucu benar ambang ketawa seringkali akak film bioskop benar akak bravo adegan favorit pas bor telpon emaknye,0,Netral
komedi,@namira7191,hormat komandan totong,0,Netral
komedi,@autumncantabile,seru banget sih film genius gila kocak,1,Positif
komedi,@suzylumbanraja3917,ger ger geeeeeerrrrrrrr tonton tonton percaya trailer seru sungguh full movie nya,-1,Negatif
komedi,@PRODIBKUNIB,keren,0,Netral
komedi,@Kudanilterbang1201,ending ya sad ngena banget spoiler ber penjara sekuel,0,Netral
komedi,@alvianrimbangpramudyo1143,suka film kagak jual seksi fisik,-1,Negatif
komedi,@Mpitt_6,tuju emosi sedih akak takut bawa asa tegang akting bagus banget film komedi plot padat ngawur perfect sih,2,Positif
komedi,@AriArif-bu4sh,tuju sih film paket lengkap,1,Positif
komedi,@KazehayaSan,kocak setan batak wkwk,-2,Negatif
komedi,@TyaSdl-zg5vc,best banget nih chenel gercep,1,Positif
komedi,@nurfadillah8162,film sih turut tonton samping kiri pasang kasih cewek ambek adegan horor takut benar samping kanan keluarga ayah anak cewek sih menang pas adegan drama abang oki ibu puas ketawa adegan humor pengin tonton,-8,Negatif
komedi,@baeseyi2573,kali ketawa ngik ngik film komedi banget pengin tonton,2,Positif
komedi,@nandasatriaputra8148,salah film bikin akak tonton lucu natural komedi drama romance lebur porsi pas tambah acting maksimal pokok tonton wajib tonton,-2,Negatif
komedi,@menorah759,oki rengga keren akting,0,Netral
komedi,@annisasanjaya2371,film bagus banget lucu banget keren,2,Positif
komedi,@rezaunderwater8523,oki rengga mvp berat adegan maksimal film,0,Netral
komedi,@makeandhits,ketawa menang sedih ending campur aduk rasanyaa film baik,0,Netral
komedi,@27mreza,jago banget sih nulisnya coba nama beben bikin lucu suka ending masuk akal paksa aneh,0,Netral
komedi,@triefania2880,sangka akting oki sih keren banget film ketawa mulu,2,Positif
komedi,@ihsannoorfikri5283,lucu banget sumpah salah film komedi ngakaknya poll sedih,0,Netral
komedi,@OliveBarr-v7q,banyak aria ngereview,0,Netral
komedi,@wisnutawali985,bang reaction film trailer mandi jenazah,-1,Negatif
komedi,@anggunlarasati1629,cinecrib review bagus worth tonton,-1,Negatif
komedi,@boscomilanovlog4419,adegan bikin akak ampir guling kursi hahah pas adegan nopek jatuh lubang kuruan teriak bilang setan setan batakasli ngakaakk habis pas adegan trakir sih naomi bilang tamu undang akak jatuh kursi,-5,Negatif
komedi,@tendangansendok,scene seru debat agama ustad pendeta dukun,-1,Negatif
komedi,@ayunovita4559,geeeeeeeerrrrrr bikin nih pilem bikin akak,0,Netral
komedi,@kireina.tensai,barusan gue tonton hahahahahahah,-1,Negatif
komedi,@OrdinaryFangirlRV,bagus banget film bikin ketawa menang ketawa menang,3,Positif
komedi,@donnykurnia4962,pas build baca lucu banget,2,Positif
komedi,@satria_dewa,salah film indonesia masuk studio premier xxi,-2,Negatif
komedi,@darkprincewuruk,auto tonton besok senin pas normal biar hemat wkwkwktinggal tunggu review kereta berdarahkarena penontoj mensrik tuh,0,Netral
komedi,@CJZE09,film ngenges oky pas beuh duga gue sih dengar podcast rumah okky kayak ngebadanin karakter ya kayak ngebadanin materi stand up ya layak apresiasi sih okky gila okky,3,Positif
komedi,@kenisuantini6608,gue sakit kudu cepat sembuh mah lolos,-1,Negatif
komedi,@agungfujiyamasan280,sadana agung bahas nih,1,Positif
komedi,@Hiumitsuhiu,gue langsung tonton pas rilis,2,Positif
komedi,106.0,gila gila gila benar film enteng tonton develop cerita gin kompleks aspek landas ngasal abang acho,-2,Negatif
komedi,58.0,gila bikin alur cerita cerdas banget tulis buku gue bakar pikir bikin alur kayak,-2,Negatif
komedi,20.0,enak banget ngedengerin aco jelasin omong banget pintar ya seru ngebosenin,2,Positif
komedi,333.0,dalam proses brainstorming salut,2,Positif
komedi,24.0,cerita bikin solid banget,1,Positif
komedi,20.0,orang generasi awal standupindo pikir jenius tulis bagus,-1,Negatif
komedi,15.0,bayang netijing marah obet lawa haji malih haji bolot spaneng,0,Netral
komedi,24.0,gila ya deliver cerdas proses kreatifitas gokillll otak gue deh kreatif cerdas congrats kagum,4,Positif
komedi,12.0,balik film bagus tulis geniussalut keren banget pas dengar jelas,2,Positif
komedi,22.0,gila brainstormingnya bagus banget,1,Positif
komedi,0,goks sekjend,0,Netral
komedi,5.0,cakap orangorang pintar kreatif ya respect guys,3,Positif
komedi,134.0,tonton kagum tulis cerita rumah hantu dijelasin abang acho podcast tindak kubur mayat diam rumah hantu buat kriminal hasil buat alas kuat kubur lupa konsekuensi film,2,Positif
komedi,0,abang radit ku tunggu,0,Netral
komedi,0,tunggu banget,1,Positif
komedi,0,wow keren mantap,1,Positif
komedi,0,daging banget sih bahas film,2,Positif
komedi,0,isi canda isi,-1,Negatif
komedi,10.0,keren orang pintar ya omong ya,1,Positif
komedi,0,acho hebat komika sutradara film fenomenal,-1,Negatif
komedi,0,gillaaa gila banget nobitaa,1,Positif
komedi,0,keren sih,0,Netral
komedi,0,keren acho,0,Netral
komedi,0,hello bangabang pasu marga sekolah tinggal jermanaku suka personil zaman kompas tv merekanyasuka abang radit ditmbah abang acho induk gajah nih kota eropa musim dingin orang bilang musim winter musim deprimierend suntuk kayak gloomy hopeless matahari matahari ya terima kasih komika hibur hibur rantau kayak sukses moga bahagia nikmat komedi temu peace bahagia,7,Positif
komedi,0,mmmmmmaaaaauuuu abang achoooo abang acho bikin spesial show,2,Positif
komedi,0,pantau,1,Positif
komedi,0,keren,0,Netral
komedi,0,pengin kuliah pas tonton film acho catat kuliah wkwkwk asa lulus keren banget acho kembang kayak,3,Positif
komedi,0,ya tulis cerita beda orang biasamudah banget erti enak dengar,2,Positif
komedi,0,seru banget gila bang durasi tambah genepin jam,2,Positif
komedi,0,pintar banget komika asli,2,Positif
komedi,0,suka banget abang acho tonton acara suka suka terima isi otak bikin kagum,1,Positif
komedi,0,keren banget,1,Positif
komedi,0,kangen acho stand up bit golok priok ngiang,0,Netral
komedi,0,abang gofar hilman,0,Netral
komedi,1.0,seru banget,1,Positif
komedi,0,brilliant acho thumbs up,0,Netral
komedi,35.0,gila obrol sutradara abang radit acho samasama tulis naskah intim bicara buat naskah film keren,1,Positif
komedi,2.0,keren banget film,1,Positif
komedi,0,gue tau suka acho semenjak stand up metrotv sukses ya cho,1,Positif
komedi,0,acho raditt,0,Netral
komedi,0,salut banget abang acho tulis cerita doang sukses abang,2,Positif
komedi,1.0,ih seru banget bahas clup bola baaangg,2,Positif
komedi,0,film baik tonton ku,-1,Negatif
komedi,0,dengar podcast abang radit spotify pord suka pergi yutub suka isi banget pokok dengar tidur dnger podcast sreg,4,Positif
komedi,0,proses khianat hasil hebat tim film,0,Netral
komedi,0,tunggu abang,0,Netral
komedi,0,mnrtku bagussgt menghiburq lihat netflix,1,Positif
komedi,0,tonton tunggu,-1,Negatif
komedi,0,tolong abang acho yakin tunggu standup special diri,1,Positif
komedi,1.0,keren abang acho tunggu karyakarya,0,Netral
komedi,0,abang radit coba ajak i sih,1,Positif
komedi,0,induk gajah season mantap,1,Positif
komedi,0,ngacho ah,0,Netral
komedi,0,achoooo keren banget,1,Positif
komedi,0,acho glow up,0,Netral
komedi,1.0,orang panutan lucu kuuuuu,0,Netral
komedi,0,suka banget induk gajah penasaran,0,Netral
komedi,2.0,gara gara waris lucu bangetttttkeren abang acho,-2,Negatif
komedi,0,radit mode serius,-1,Negatif
komedi,0,wahhb mantap tunggu induk gajah season moga main marshanda,2,Positif
komedi,0,yuk yuk abang radit masuk,1,Positif
komedi,2.0,sukses youtube raditya dika,1,Positif
komedi,2.0,standup comedi metro tv gua suka abang aco aco gua tonton tulis materi ridwan remin rapi tulis,-3,Negatif
komedi,1.0,acho wadidaw twitter,0,Netral
komedi,1.0,acho banget materi standup metro cinta dangdut koplo soleh,0,Netral
komedi,0,bahas michael owen liverpool kecil era bahagia,0,Netral
komedi,1.0,orang pintar obrol enak ya rasa jam,0,Netral
komedi,0,film abang acho bagus gara waris bikin akak haru induk gajah bagus,-1,Negatif
komedi,0,abang acho persis banget kayak gue suka tipe main bola badan lincah jago suka begutu badan atlet,-1,Negatif
komedi,0,iya london gloomy bayang juni suka gloomy kadang hujan atur summer asa autumn tinggal kagok sesuai cuaca london,3,Positif
komedi,0,abang acho special tonton,0,Netral
komedi,0,jenius banget sumpah kayak hah pikir situ ya,1,Positif
komedi,1.0,wow abang acho,0,Netral
komedi,0,hah hoh hah hoh tonton bayang proses keren sih tonton kali bioskop tonton netflix nagih loh tonton moga rilis sih,0,Netral
komedi,0,orang pintar benar nyemplung,0,Netral
komedi,1.0,wow kacauu keren abang acho senang banget konten bahas script development,2,Positif
komedi,1.0,ynwa abang aco,0,Netral
komedi,0,komika suka metro tv,0,Netral
komedi,0,keren abang,0,Netral
komedi,1.0,gue sih suka radit ya,1,Positif
komedi,1.0,bikin film tema caleg abang acho serang caleg gagal,-2,Negatif
komedi,0,pokok gue wajib tonton premiere ya ketemu main ya amin,1,Positif
komedi,5.0,wadauu sutradara vibes ya daeng aco,0,Netral
komedi,2.0,lamaa abang radittt,0,Netral
komedi,1.0,undang gobin ngebahas sepele sehat dampak,0,Netral
komedi,1.0,abang aco banget tonton standup ya metro tv sutradara tau kalau kerja bidang hahahahaha gila sih berani banting stir,-1,Negatif
komedi,0,per sutradara keren cowok pecah film lo,-1,Negatif
komedi,0,kejar,-1,Negatif
komedi,0,gua sangka acho kelas hanung bramantiyo,-2,Negatif
komedi,0,wkwkwk bang acho twitter senggol caleg gagal tantrum,0,Netral
komedi,0,senang lihat orang tendang,0,Netral
komedi,1.0,abang radittt,0,Netral
komedi,0,pintar banget abang acho,1,Positif
komedi,0,acho pakai topi konten kemarin,0,Netral
komedi,0,habis tofather langsung,1,Positif
komedi,1.0,cerita ya ringan banget sih mudah tebak anjir balik cerdas banget,2,Positif
komedi,4.0,kayak film horor komedi thailand dominan horor teman tonton film horor komedi sepadet ya enjoy nontonnya,-1,Negatif
komedi,0,next warung kopi,-1,Negatif
komedi,1.0,gue tau acho twiter debat orang haha,0,Netral
komedi,3.0,bang gue suport bang,0,Netral
komedi,0,dilihatin foto oh,1,Positif
komedi,0,abang acho sekjen partai komika satu awkaowkaowkaok,0,Netral
komedi,0,minggu kemarin tonton netflixnjir lucu bed mantab gilm indonesia,-1,Negatif
komedi,0,akak banget tonton induk gajah season garagara gerobak siomaynya acho ngejengkang,-1,Negatif
komedi,0,calon tulis salah baca buku save the cat ajar bikin plot,-1,Negatif
komedi,6.0,gua suka liverpool pas melek industri kreatif slogan club epl liverpool sdslah club dengn slogan sama skdar mmbesarkan club bareng hadepin rintang bersamasama ynwa,2,Positif
komedi,0,vibe abang acho horang kayak banget,0,Netral
komedi,0,halaman skripsi tuh,0,Netral
komedi,1.0,gila detail ya sutradara mantaapppp,1,Positif
komedi,0,youll never walk alone abang,-1,Negatif
komedi,1.0,kejar ya,0,Netral
komedi,1.0,film lupa ajak ots film,1,Positif
komedi,0,keren acho,0,Netral
komedi,1.0,abang radit interview abang acho projek next film abang radit hehe,-1,Negatif
komedi,0,imajinasi iq nih biar bikin kayak abang achosalut kali awak,-1,Negatif
komedi,1.0,abang radit bobot abang aco keren,0,Netral
komedi,1.0,jokesnya aco stand up metro tv aku hobi tawur posisi divisi verifikasi data tugas cuman teriakin musuh wooyy anak manee lo,-4,Negatif
komedi,0,thumbnail sambung video abang achoo,-1,Negatif
komedi,0,bikin review jujur loh,0,Netral
komedi,1.0,abang acho kejar caleg lari kesini,-2,Negatif
komedi,0,abang achoo bit jamban,0,Netral
komedi,0,sumpah acho radit muka badan,-1,Negatif
komedi,1.0,kejar,-1,Negatif
komedi,8.0,maksud netizen tuh orang tuna wicara tuna rungu balik bagus gue bangga,0,Netral
komedi,0,achooo,0,Netral
komedi,2.0,horor comedy ter gila,-1,Negatif
komedi,1.0,beda,-1,Negatif
komedi,0,teman begadang malam,-2,Negatif
komedi,0,podcast sekjend partai komika satu,0,Netral
komedi,0,pintar banget nih orang,1,Positif
komedi,0,beda ya bawa acho haahaha goks udahkaya,0,Netral
komedi,1.0,abang omong industri game indonesia,0,Netral
komedi,1.0,acho gede,0,Netral
komedi,1.0,gercep,0,Netral
komedi,0,lihat acho jokes badarauhuuuyyyy,1,Positif
komedi,89.0,banget acho scriptwriterdirector komika gue baca blog gue lumayan kejut orang kocak tulis baguuuusss banget tulis humoris tulis serius kasih narasi pakai blog tuh bikin gue kagum tulis cerita hilang cinta bikin gue kaca scriptwriter sukses gue kaget mampu tulis baguus rapi radit cocok obrol acho tulis referensi buku tulis komedi omong save the cat keren acho keep writing good story,1,Positif
